TreeID,PlotID,Site,Tree,Species,Canopy Class,Live/Dead,DBH (cm),Stems,Total Cores,Basal Area (cm2),basal area (m2/ha),Density (stems/ha),notes,Distance,Azimuth
NCC004,NCC,North Carolina Coas,004,PITA,C,LIVE,43.10,1,2,1459.0,#VALUE!,#VALUE!,,,
NCC005,NCC,North Carolina Coas,005,PITA,C,LIVE,44.00,1,2,1520.5,#VALUE!,#VALUE!,,,
NCC006,NCC,North Carolina Coas,006,PITA,C,LIVE,38.00,1,2,1134.1,#VALUE!,#VALUE!,,,
NCC007,NCC,North Carolina Coas,007,PITA,C,LIVE,38.90,1,2,1188.5,#VALUE!,#VALUE!,,,
NCC008,NCC,North Carolina Coas,008,PITA,C,LIVE,45.50,1,2,1626.0,#VALUE!,#VALUE!,,,
NCC009,NCC,North Carolina Coas,009,PITA,C,LIVE,50.20,1,2,1979.2,#VALUE!,#VALUE!,,,
NCC010,NCC,North Carolina Coas,010,PITA,C,LIVE,32.50,1,2,829.6,#VALUE!,#VALUE!,,,
NCC011,NCC,North Carolina Coas,011,PITA,C,LIVE,42.50,1,2,1418.6,#VALUE!,#VALUE!,,,
NCC012,NCC,North Carolina Coas,012,PITA,C,LIVE,44.00,1,2,1520.5,#VALUE!,#VALUE!,,,
NCC013,NCC,North Carolina Coas,013,PITA,C,LIVE,38.90,1,2,1188.5,#VALUE!,#VALUE!,,,
NCC014,NCC,North Carolina Coas,014,PITA,C,LIVE,42.80,1,2,1438.7,#VALUE!,#VALUE!,,,
NCC015,NCC,North Carolina Coas,015,PITA,C,LIVE,42.60,1,2,1425.3,#VALUE!,#VALUE!,,,
NCC016,NCC,North Carolina Coas,016,PITA,C,LIVE,29.90,1,2,702.2,#VALUE!,#VALUE!,,,
NCC017,NCC,North Carolina Coas,017,PITA,C,LIVE,42.00,1,2,1385.4,#VALUE!,#VALUE!,,,
NCC018,NCC,North Carolina Coas,018,PITA,C,LIVE,43.50,1,2,1486.2,#VALUE!,#VALUE!,,,
NCC019,NCC,North Carolina Coas,019,PITA,C,LIVE,49.10,1,2,1893.4,#VALUE!,#VALUE!,,,
NCC020,NCC,North Carolina Coas,020,PITA,C,LIVE,35.80,1,2,1006.6,#VALUE!,#VALUE!,,,
OOA001,OOA,Oak Openings Toledo,001,QUAL,C,LIVE,32.10,1,0,809.3,0.64400625,7.957747155,,5.03,76
OOA002,OOA,Oak Openings Toledo,002,ACRU,S,LIVE,11.32,1,0,100.6,0.189559763,18.83490451,,9.08,65
OOA003,OOA,Oak Openings Toledo,003,ACRU,S,LIVE,10.05,1,0,79.3,0.149411982,18.83490451,,10.98,88
OOA004,OOA,Oak Openings Toledo,004,ACRU,S,LIVE,13.11,1,0,135.0,0.254248669,18.83490451,,12.25,60
OOA005,OOA,Oak Openings Toledo,005,ACRU,S,LIVE,12.23,1,0,117.5,0.221261686,18.83490451,,9.82,40
OOA006,OOA,Oak Openings Toledo,006,QUAL,S,LIVE,19.91,1,0,311.3,0.586402515,18.83490451,,6.21,55
OOA007,OOA,Oak Openings Toledo,007,ACRU,S,LIVE,12.40,1,0,120.8,0.227455621,18.83490451,,5.36,25
OOA008,OOA,Oak Openings Toledo,008,QURU,D,LIVE,47.70,1,0,1787.0,1.42205625,7.957747155,,7.75,357
OOA009,OOA,Oak Openings Toledo,009,ACRU,S,LIVE,10.80,1,0,91.6,0.172544379,18.83490451,,6.59,330
OOA010,OOA,Oak Openings Toledo,010,ACRU,S,LIVE,15.80,1,0,196.1,0.369289941,18.83490451,,3.55,313
OOA011,OOA,Oak Openings Toledo,011,QURU,C,LIVE,32.20,1,0,814.3,0.648025,7.957747155,,4.50,297
OOA012,OOA,Oak Openings Toledo,012,ACRU,S,LIVE,10.50,1,0,86.6,0.163091716,18.83490451,,11.52,310
OOA013,OOA,Oak Openings Toledo,013,QUAL,*,DEAD,10.60,1,0,88.2,0.166213018,18.83490451,,7.40,288
OOA014,OOA,Oak Openings Toledo,014,QUAL,S,LIVE,12.50,1,0,122.7,0.231139053,18.83490451,,7.57,284
OOA015,OOA,Oak Openings Toledo,015,QURU,C,LIVE,46.10,1,0,1669.1,1.32825625,7.957747155,,7.09,250
OOA016,OOA,Oak Openings Toledo,016,QURU,*,DEAD,28.70,1,0,646.9,0.51480625,7.957747155,,7.52,247
OOA017,OOA,Oak Openings Toledo,017,QURU,C,LIVE,29.60,1,0,688.1,0.5476,7.957747155,,10.17,247
OOA018,OOA,Oak Openings Toledo,018,SAAL,S,LIVE,15.80,1,0,196.1,0.369289941,18.83490451,,10.90,254
OOA019,OOA,Oak Openings Toledo,019,ACRU,S,LIVE,10.60,1,0,88.2,0.166213018,18.83490451,,12.54,270
OOA020,OOA,Oak Openings Toledo,020,QURU,C,LIVE,41.10,1,0,1326.7,1.05575625,7.957747155,,12.39,220
OOA021,OOA,Oak Openings Toledo,021,QUAL,I,LIVE,20.30,1,0,323.7,0.25755625,7.957747155,,8.93,217
OOA022,OOA,Oak Openings Toledo,022,PRSE,*,DEAD,12.50,1,0,122.7,0.231139053,18.83490451,,5.44,220
OOA023,OOA,Oak Openings Toledo,023,QURU,D,LIVE,41.05,1,0,1323.5,1.053189063,7.957747155,,1.73,220
OOA024,OOA,Oak Openings Toledo,024,QUAL,I,LIVE,25.60,1,0,514.7,0.4096,7.957747155,,6.88,177
OOA025,OOA,Oak Openings Toledo,025,QUAL,I,LIVE,29.00,1,0,660.5,0.525625,7.957747155,,10.38,196
OOA026,OOA,Oak Openings Toledo,026,ACRU,S,LIVE,10.00,1,0,78.5,0.147928994,18.83490451,,12.09,162
OOA027,OOA,Oak Openings Toledo,027,QUAL,I,LIVE,18.30,1,0,263.0,0.495399408,18.83490451,,7.23,97
OOA028,OOA,Oak Openings Toledo,028,QURU,D,LIVE,55.20,1,0,2393.1,1.9044,7.957747155,,15.02,115
OOA029,OOA,Oak Openings Toledo,029,QUAL,I,LIVE,28.10,1,0,620.2,0.49350625,7.957747155,,13.77,90
OOA030,OOA,Oak Openings Toledo,030,QUVE,C,LIVE,32.30,1,0,819.4,0.65205625,7.957747155,,18.00,87
OOA031,OOA,Oak Openings Toledo,031,QUAL,I,LIVE,24.90,1,0,487.0,0.38750625,7.957747155,,13.94,77
OOA032,OOA,Oak Openings Toledo,032,PRSE,*,DEAD,22.90,1,0,411.9,0.32775625,7.957747155,,17.55,75
OOA033,OOA,Oak Openings Toledo,033,QUAL,I,LIVE,21.00,1,0,346.4,0.275625,7.957747155,,15.43,61
OOA034,OOA,Oak Openings Toledo,034,QUAL,C,LIVE,44.20,1,0,1534.4,1.221025,7.957747155,,15.27,33
OOA035,OOA,Oak Openings Toledo,035,QUAL,C,LIVE,42.10,1,0,1392.0,1.10775625,7.957747155,,17.19,18
OOA036,OOA,Oak Openings Toledo,036,ACSAC,I,LIVE,20.70,1,0,336.5,0.26780625,7.957747155,,17.97,0
OOA037,OOA,Oak Openings Toledo,037,QUVE,D,LIVE,56.00,1,0,2463.0,1.96,7.957747155,,16.38,345
OOA038,OOA,Oak Openings Toledo,038,QUVE,D,LIVE,59.10,1,0,2743.2,2.18300625,7.957747155,,16.93,340
OOA039,OOA,Oak Openings Toledo,039,QUAL,I,LIVE,33.70,1,0,892.0,0.70980625,7.957747155,TAG: 1617,13.25,334
OOA040,OOA,Oak Openings Toledo,040,QUAL,C,LIVE,32.90,1,0,850.1,0.67650625,7.957747155,,20.00,285
OOA041,OOA,Oak Openings Toledo,041,QUAL,I,LIVE,21.10,1,0,349.7,0.27825625,7.957747155,,17.06,263
OOA042,OOA,Oak Openings Toledo,042,QUAL,C,LIVE,32.00,1,0,804.2,0.64,7.957747155,,19.12,225
OOA043,OOA,Oak Openings Toledo,043,QURU,C,LIVE,34.70,1,0,945.7,0.75255625,7.957747155,,19.99,200
OOA044,OOA,Oak Openings Toledo,044,QURU,*,DEAD,31.10,1,0,759.6,0.60450625,7.957747155,,15.14,167
OOA045,OOA,Oak Openings Toledo,045,QUAL,I,LIVE,21.40,1,0,359.7,0.286225,7.957747155,,18.00,150
OOA046,OOA,Oak Openings Toledo,046,QUVE,C,LIVE,38.40,1,0,1158.1,0.9216,7.957747155,,15.54,138
OOB001,OOB,Oak Openings Toledo,001,QUVE,D,LIVE,50.50,1,0,2003.0,1.59390625,7.957747155,,3.20,197
OOB002,OOB,Oak Openings Toledo,002,ACRU,S,LIVE,11.40,1,0,102.1,0.192248521,18.83490451,,4.93,174
OOB003,OOB,Oak Openings Toledo,003,QUVE,D,LIVE,57.55,1,0,2601.2,2.070001563,7.957747155,,7.22,191
OOB004,OOB,Oak Openings Toledo,004,ACRU,S,LIVE,13.70,1,0,147.4,0.277647929,18.83490451,,8.42,168
OOB005,OOB,Oak Openings Toledo,005,PRSE,*,DEAD,20.05,1,0,315.7,0.251251563,7.957747155,,10.86,180
OOB006,OOB,Oak Openings Toledo,006,QUAL,S,LIVE,19.70,1,0,304.8,0.574097633,18.83490451,,12.32,165
OOB007,OOB,Oak Openings Toledo,007,QUVE,D,LIVE,38.30,1,0,1152.1,0.91680625,7.957747155,,12.92,115
OOB008,OOB,Oak Openings Toledo,008,QUVE,C,LIVE,33.70,1,0,892.0,0.70980625,7.957747155,,10.65,103
OOB009,OOB,Oak Openings Toledo,009,QUAL,I,LIVE,24.30,1,0,463.8,0.36905625,7.957747155,,7.43,95
OOB010,OOB,Oak Openings Toledo,010,QUVE,I,LIVE,38.30,1,0,1152.1,0.91680625,7.957747155,,8.97,67
OOB011,OOB,Oak Openings Toledo,011,ACRU,S,LIVE,12.90,1,0,130.7,0.246168639,18.83490451,,8.23,64
OOB012,OOB,Oak Openings Toledo,012,QUVE,D,LIVE,41.30,1,0,1339.6,1.06605625,7.957747155,,7.08,46
OOB013,OOB,Oak Openings Toledo,013,ACRU,S,LIVE,14.00,1,0,153.9,0.289940828,18.83490451,,12.37,61
OOB014,OOB,Oak Openings Toledo,014,ACRU,S,LIVE,11.20,1,0,98.5,0.18556213,18.83490451,,11.53,74
OOB015,OOB,Oak Openings Toledo,015,QUVE,D,LIVE,48.10,1,0,1817.1,1.44600625,7.957747155,,7.85,36
OOB016,OOB,Oak Openings Toledo,016,QUAL,I,LIVE,29.90,1,0,702.2,0.55875625,7.957747155,,10.32,22
OOB017,OOB,Oak Openings Toledo,017,ACRU,S,LIVE,11.60,1,0,105.7,0.199053254,18.83490451,,7.19,9
OOB018,OOB,Oak Openings Toledo,018,QUVE,D,LIVE,48.50,1,0,1847.5,1.47015625,7.957747155,,12.12,6
OOB019,OOB,Oak Openings Toledo,019,QUAL,S,LIVE,12.60,1,0,124.7,0.234852071,18.83490451,,12.35,346
OOB020,OOB,Oak Openings Toledo,020,ACRU,I,LIVE,10.80,1,0,91.6,0.172544379,18.83490451,,11.19,331
OOB021,OOB,Oak Openings Toledo,021,ACRU,I,LIVE,10.80,1,0,91.6,0.172544379,18.83490451,,12.11,320
OOB022,OOB,Oak Openings Toledo,022,SAAL,*,DEAD,14.90,1,0,174.4,0.32841716,18.83490451,,8.40,326
OOB023,OOB,Oak Openings Toledo,023,QUVE,C,LIVE,28.30,1,0,629.0,0.50055625,7.957747155,,6.00,339
OOB024,OOB,Oak Openings Toledo,024,ACRU,S,LIVE,12.70,1,0,126.7,0.238594675,18.83490451,,3.32,313
OOB025,OOB,Oak Openings Toledo,025,QUVE,D,LIVE,37.60,1,0,1110.4,0.8836,7.957747155,,4.51,303
OOB026,OOB,Oak Openings Toledo,026,ACRU,S,LIVE,10.80,1,0,91.6,0.172544379,18.83490451,,8.26,312
OOB027,OOB,Oak Openings Toledo,027,QUVE,I,LIVE,24.00,1,0,452.4,0.36,7.957747155,,10.31,305
OOB028,OOB,Oak Openings Toledo,028,QUAL,I,LIVE,18.00,1,0,254.5,0.479289941,18.83490451,,8.10,250
OOB029,OOB,Oak Openings Toledo,029,QUAL,C,LIVE,34.50,1,0,934.8,0.74390625,7.957747155,,13.72,241
OOB030,OOB,Oak Openings Toledo,030,QUVE,C,LIVE,34.90,1,0,956.6,0.76125625,7.957747155,,13.39,233
OOB031,OOB,Oak Openings Toledo,031,QUVE,D,LIVE,50.50,1,0,2003.0,1.59390625,7.957747155,,14.46,230
OOB032,OOB,Oak Openings Toledo,032,QUVE,*,DEAD,25.90,1,0,526.9,0.41925625,7.957747155,,14.50,233
OOB033,OOB,Oak Openings Toledo,033,QUAL,*,DEAD,12.50,1,0,122.7,0.231139053,18.83490451,,6.85,225
OOB034,OOB,Oak Openings Toledo,034,QUAL,S,LIVE,13.80,1,0,149.6,0.281715976,18.83490451,,7.82,224
OOB035,OOB,Oak Openings Toledo,035,QUVE,D,LIVE,36.90,1,0,1069.4,0.85100625,7.957747155,,19.50,197
OOB036,OOB,Oak Openings Toledo,036,QUVE,*,DEAD,26.90,1,0,568.3,0.45225625,7.957747155,,18.97,198
OOB037,OOB,Oak Openings Toledo,037,QUVE,D,LIVE,30.30,1,0,721.1,0.57380625,7.957747155,,15.55,172
OOB038,OOB,Oak Openings Toledo,038,QUVE,D,LIVE,38.00,1,0,1134.1,0.9025,7.957747155,,17.95,156
OOB039,OOB,Oak Openings Toledo,039,QUVE,C,LIVE,43.80,1,0,1506.7,1.199025,7.957747155,,15.47,124
OOB040,OOB,Oak Openings Toledo,040,QUVE,C,LIVE,46.50,1,0,1698.2,1.35140625,7.957747155,,15.92,123
OOB041,OOB,Oak Openings Toledo,041,QURU,*,DEAD,39.70,1,0,1237.9,0.98505625,7.957747155,,17.12,112
OOB042,OOB,Oak Openings Toledo,042,QUVE,C,LIVE,31.70,1,0,789.2,0.62805625,7.957747155,,15.47,66
OOB043,OOB,Oak Openings Toledo,043,QUAL,C,LIVE,34.50,1,0,934.8,0.74390625,7.957747155,,18.43,17
OOB044,OOB,Oak Openings Toledo,044,QUAL,I,LIVE,21.30,1,0,356.3,0.28355625,7.957747155,,18.27,15
OOB045,OOB,Oak Openings Toledo,045,QURU,C,LIVE,27.70,1,0,602.6,0.47955625,7.957747155,split with small guy,13.53,11
OOB046,OOB,Oak Openings Toledo,046,PRSE,C,LIVE,26.00,1,0,530.9,0.4225,7.957747155,,16.37,324
OOB047,OOB,Oak Openings Toledo,047,QUAL,I,LIVE,34.00,1,0,907.9,0.7225,7.957747155,,15.35,16
OOB048,OOB,Oak Openings Toledo,048,QUAL,I,LIVE,35.20,1,0,973.1,0.7744,7.957747155,,16.27,16
OOB049,OOB,Oak Openings Toledo,049,QUVE,C,LIVE,39.60,1,0,1231.6,0.9801,7.957747155,,19.90,290
OOB050,OOB,Oak Openings Toledo,050,QUVE,C,LIVE,28.60,1,0,642.4,0.511225,7.957747155,,15.42,276
OOB051,OOB,Oak Openings Toledo,051,QUAL,I,LIVE,20.70,1,0,336.5,0.26780625,7.957747155,,16.76,248
OOC001,OOC,Oak Openings Toledo,001,ACRU,S,LIVE,18.50,1,0,268.8,0.506286982,18.83490451,TAG: 1601 RM#7,8.52,206
OOC002,OOC,Oak Openings Toledo,002,ACRU,S,LIVE,13.00,1,0,132.7,0.25,18.83490451,,8.00,205
OOC003,OOC,Oak Openings Toledo,003,QURU,D,LIVE,40.50,1,0,1288.2,1.02515625,7.957747155,,6.43,193
OOC004,OOC,Oak Openings Toledo,004,QUAL,S,LIVE,21.50,1,0,363.1,0.28890625,7.957747155,,12.59,155
OOC005,OOC,Oak Openings Toledo,005,QUAL,I,LIVE,29.80,1,0,697.5,0.555025,7.957747155,,11.52,150
OOC006,OOC,Oak Openings Toledo,006,QUAL,I,LIVE,28.70,1,0,646.9,0.51480625,7.957747155,,7.10,145
OOC007,OOC,Oak Openings Toledo,007,QUAL,I,LIVE,25.20,1,0,498.8,0.3969,7.957747155,,5.08,168
OOC008,OOC,Oak Openings Toledo,008,QUAL,*,DEAD,18.30,1,0,263.0,0.495399408,18.83490451,,4.37,165
OOC009,OOC,Oak Openings Toledo,009,QUAL,I,LIVE,19.80,1,0,307.9,0.579940828,18.83490451,,7.24,118
OOC010,OOC,Oak Openings Toledo,010,QUAL,*,DEAD,16.70,1,0,219.0,0.412559172,18.83490451,,10.81,120
OOC011,OOC,Oak Openings Toledo,011,QURU,D,LIVE,38.10,1,0,1140.1,0.90725625,7.957747155,,12.77,102
OOC012,OOC,Oak Openings Toledo,012,QURU,D,LIVE,35.00,1,0,962.1,0.765625,7.957747155,,6.86,94
OOC013,OOC,Oak Openings Toledo,013,ACRU,I,LIVE,18.10,1,0,257.3,0.484630178,18.83490451,,6.22,97
OOC014,OOC,Oak Openings Toledo,014,QUAL,C,LIVE,39.00,1,0,1194.6,0.950625,7.957747155,,11.82,75
OOC015,OOC,Oak Openings Toledo,015,QUAL,C,LIVE,26.70,1,0,559.9,0.44555625,7.957747155,,11.76,70
OOC016,OOC,Oak Openings Toledo,016,QUVE,C,LIVE,28.70,1,0,646.9,0.51480625,7.957747155,,9.01,40
OOC017,OOC,Oak Openings Toledo,017,QUAL,I,LIVE,23.00,1,0,415.5,0.330625,7.957747155,,8.83,38
OOC018,OOC,Oak Openings Toledo,018,QUAL,C,LIVE,26.70,1,0,559.9,0.44555625,7.957747155,,1.50,40
OOC019,OOC,Oak Openings Toledo,019,ACRU,I,LIVE,13.00,1,0,132.7,0.25,18.83490451,,2.01,0
OOC020,OOC,Oak Openings Toledo,020,QURU,D,LIVE,41.10,1,0,1326.7,1.05575625,7.957747155,,5.45,5
OOC021,OOC,Oak Openings Toledo,021,QUVE,D,LIVE,57.60,1,0,2605.8,2.0736,7.957747155,,13.00,25
OOC022,OOC,Oak Openings Toledo,022,PRSE,I,LIVE,21.00,1,0,346.4,0.275625,7.957747155,,9.06,350
OOC023,OOC,Oak Openings Toledo,023,ACRU,S,LIVE,12.70,1,0,126.7,0.238594675,18.83490451,,7.27,328
OOC024,OOC,Oak Openings Toledo,024,PRSE,C,LIVE,26.20,1,0,539.1,0.429025,7.957747155,,4.30,305
OOC025,OOC,Oak Openings Toledo,025,QUAL,D,LIVE,29.50,1,0,683.5,0.54390625,7.957747155,,5.48,278
OOC026,OOC,Oak Openings Toledo,026,ACRU,I,LIVE,17.20,1,0,232.4,0.437633136,18.83490451,,3.33,263
OOC027,OOC,Oak Openings Toledo,027,ACRU,S,LIVE,12.70,1,0,126.7,0.238594675,18.83490451,,3.31,255
OOC028,OOC,Oak Openings Toledo,028,QUAL,*,DEAD,20.20,1,0,320.5,0.255025,7.957747155,,5.57,240
OOC029,OOC,Oak Openings Toledo,029,QUAL,I,LIVE,22.40,1,0,394.1,0.3136,7.957747155,,12.86,290
OOC030,OOC,Oak Openings Toledo,030,QUVE,D,LIVE,37.40,1,0,1098.6,0.874225,7.957747155,,12.38,278
OOC031,OOC,Oak Openings Toledo,031,QUAL,I,LIVE,19.10,1,0,286.5,0.539659763,18.83490451,,11.38,262
OOC032,OOC,Oak Openings Toledo,032,QUAL,C,LIVE,36.10,1,0,1023.5,0.81450625,7.957747155,,11.87,232
OOC033,OOC,Oak Openings Toledo,033,QUAL,C,LIVE,24.20,1,0,460.0,0.366025,7.957747155,,17.88,195
OOC034,OOC,Oak Openings Toledo,034,QUAL,C,LIVE,32.80,1,0,845.0,0.6724,7.957747155,,18.25,192
OOC035,OOC,Oak Openings Toledo,035,QUAL,I,LIVE,21.20,1,0,353.0,0.2809,7.957747155,,16.40,194
OOC036,OOC,Oak Openings Toledo,036,QUAL,C,LIVE,29.10,1,0,665.1,0.52925625,7.957747155,,14.63,190
OOC037,OOC,Oak Openings Toledo,037,QUAL,C,LIVE,26.30,1,0,543.3,0.43230625,7.957747155,,19.85,185
OOC038,OOC,Oak Openings Toledo,038,QUAL,C,LIVE,24.90,1,0,487.0,0.38750625,7.957747155,,18.15,165
OOC039,OOC,Oak Openings Toledo,039,QUAL,C,LIVE,27.90,1,0,611.4,0.48650625,7.957747155,,14.95,165
OOC040,OOC,Oak Openings Toledo,040,QUAL,C,LIVE,27.40,1,0,589.6,0.469225,7.957747155,,18.10,137
OOC041,OOC,Oak Openings Toledo,041,QUAL,C,LIVE,26.80,1,0,564.1,0.4489,7.957747155,,15.98,130
OOC042,OOC,Oak Openings Toledo,042,QUAL,C,LIVE,37.70,1,0,1116.3,0.88830625,7.957747155,,19.50,108
OOC043,OOC,Oak Openings Toledo,043,QUAL,*,DEAD,20.40,1,0,326.9,0.2601,7.957747155,,19.15,105
OOC044,OOC,Oak Openings Toledo,044,QUAL,I,LIVE,22.80,1,0,408.3,0.3249,7.957747155,,18.47,84
OOC045,OOC,Oak Openings Toledo,045,QUVE,D,LIVE,33.10,1,0,860.5,0.68475625,7.957747155,,15.85,17
OOC046,OOC,Oak Openings Toledo,046,QUAL,C,LIVE,31.20,1,0,764.5,0.6084,7.957747155,,14.01,333
OOC047,OOC,Oak Openings Toledo,047,QURU,D,LIVE,34.50,1,0,934.8,0.74390625,7.957747155,,15.32,325
OOC048,OOC,Oak Openings Toledo,048,QURU,D,LIVE,48.80,1,0,1870.4,1.4884,7.957747155,,14.79,324
OOC049,OOC,Oak Openings Toledo,049,QUAL,D,LIVE,47.80,1,0,1794.5,1.428025,7.957747155,,18.25,278
OOC050,OOC,Oak Openings Toledo,050,QUVE,*,DEAD,30.40,1,0,725.8,0.5776,7.957747155,,16.81,263
SRA001,SRA,Savannah River,001,PIPA,C,LIVE,28.60,1,2,642.4,0.511225,7.957747155,,3.89,45
SRA002,SRA,Savannah River,002,PIPA,C,LIVE,30.70,1,2,740.2,0.58905625,7.957747155,,6.47,63
SRA003,SRA,Savannah River,003,PIPA,C,LIVE,31.30,1,2,769.4,0.61230625,7.957747155,,9.92,73
SRA004,SRA,Savannah River,004,PIPA,C,LIVE,28.50,1,2,637.9,0.50765625,7.957747155,,11.68,72
SRA005,SRA,Savannah River,005,PIPA,C,LIVE,35.10,1,2,967.6,0.77000625,7.957747155,,8.72,125
SRA006,SRA,Savannah River,006,PIPA,C,LIVE,29.40,1,2,678.9,0.540225,7.957747155,,6.30,119
SRA007,SRA,Savannah River,007,PIPA,C,LIVE,28.60,1,2,642.4,0.511225,7.957747155,,2.42,156
SRA008,SRA,Savannah River,008,PIPA,C,LIVE,31.60,1,2,784.3,0.6241,7.957747155,,5.45,146
SRA009,SRA,Savannah River,009,PIPA,C,LIVE,25.20,1,2,498.8,0.3969,7.957747155,,9.36,154
SRA010,SRA,Savannah River,010,PIPA,C,LIVE,30.00,1,2,706.9,0.5625,7.957747155,,13.66,158
SRA011,SRA,Savannah River,011,PIPA,C,LIVE,29.00,1,2,660.5,0.525625,7.957747155,,12.90,172
SRA012,SRA,Savannah River,012,PIPA,C,LIVE,28.70,1,2,646.9,0.51480625,7.957747155,,7.73,169
SRA013,SRA,Savannah River,013,PIPA,C,LIVE,26.90,1,2,568.3,0.45225625,7.957747155,,7.58,187
SRA014,SRA,Savannah River,014,PIPA,C,LIVE,28.00,1,2,615.8,0.49,7.957747155,,12.84,195
SRA015,SRA,Savannah River,015,PIPA,C,LIVE,21.50,1,2,363.1,0.28890625,7.957747155,,13.18,203
SRA016,SRA,Savannah River,016,PIPA,C,LIVE,27.70,1,2,602.6,0.47955625,7.957747155,,8.25,210
SRA017,SRA,Savannah River,017,PIPA,C,LIVE,21.50,1,2,363.1,0.28890625,7.957747155,,5.41,221
SRA018,SRA,Savannah River,018,PIPA,C,LIVE,31.80,1,2,794.2,0.632025,7.957747155,,7.80,234
SRA019,SRA,Savannah River,019,PIPA,C,LIVE,32.90,1,2,850.1,0.67650625,7.957747155,,12.12,234
SRA020,SRA,Savannah River,020,PIPA,C,LIVE,25.90,1,2,526.9,0.41925625,7.957747155,,9.42,274
SRA021,SRA,Savannah River,021,PIPA,C,LIVE,26.90,1,2,568.3,0.45225625,7.957747155,,5.17,279
SRA022,SRA,Savannah River,022,PIPA,C,LIVE,29.00,1,2,660.5,0.525625,7.957747155,,2.54,275
SRA023,SRA,Savannah River,023,PIPA,C,LIVE,40.10,1,2,1262.9,1.00500625,7.957747155,,8.90,295
SRA024,SRA,Savannah River,024,PIPA,C,LIVE,33.50,1,2,881.4,0.70140625,7.957747155,,8.35,342
SRA025,SRA,Savannah River,025,PIPA,C,LIVE,35.80,1,2,1006.6,0.801025,7.957747155,,5.32,354
SRB001,SRB,Savannah River,001,PIPA,C,LIVE,20.60,1,2,333.3,0.265225,7.957747155,,5.14,169
SRB002,SRB,Savannah River,002,PIPA,C,LIVE,44.10,1,2,1527.5,1.21550625,7.957747155,,9.22,174
SRB003,SRB,Savannah River,003,PIPA,*,DEAD,15.30,1,2,183.9,0.346286982,18.83490451,,5.37,195
SRB004,SRB,Savannah River,004,PIPA,*,DEAD,23.90,1,2,448.6,0.35700625,7.957747155,,4.64,272
SRB005,SRB,Savannah River,005,PIPA,C,LIVE,28.50,1,2,637.9,0.50765625,7.957747155,,11.21,270
SRB006,SRB,Savannah River,006,PIPA,*,DEAD,27.40,1,2,589.6,0.469225,7.957747155,,8.48,287
SRB007,SRB,Savannah River,007,PIPA,D,LIVE,23.10,1,2,419.1,0.33350625,7.957747155,,9.16,305
SRB008,SRB,Savannah River,008,PIPA,C,LIVE,27.90,1,2,611.4,0.48650625,7.957747155,,10.31,328
SRB009,SRB,Savannah River,009,PIPA,C,LIVE,31.10,1,2,759.6,0.60450625,7.957747155,,11.51,0
SRB010,SRB,Savannah River,010,PIPA,C,LIVE,26.50,1,2,551.5,0.43890625,7.957747155,,6.24,348
SRB011,SRB,Savannah River,011,PIPA,*,DEAD,24.80,1,2,483.1,0.3844,7.957747155,,8.85,8
SRB012,SRB,Savannah River,012,PIPA,*,DEAD,11.80,1,2,109.4,0.205976331,18.83490451,,11.76,19
SRB013,SRB,Savannah River,013,PIPA,*,DEAD,10.80,1,2,91.6,0.172544379,18.83490451,,9.00,17
SRB014,SRB,Savannah River,014,PIPA,C,LIVE,23.70,1,2,441.2,0.35105625,7.957747155,,3.37,50
SRB015,SRB,Savannah River,015,PIPA,*,DEAD,19.50,1,2,298.6,0.5625,18.83490451,,9.16,52
SRB016,SRB,Savannah River,016,PIPA,I,LIVE,15.40,1,0,186.3,0.350828402,18.83490451,"no core, ANTS!!",8.73,69
SRB017,SRB,Savannah River,017,PIPA,C,LIVE,25.60,1,2,514.7,0.4096,7.957747155,,5.31,94
SRB018,SRB,Savannah River,018,PIPA,C,LIVE,28.50,1,2,637.9,0.50765625,7.957747155,,6.92,123
SRB019,SRB,Savannah River,019,PIPA,*,DEAD,15.50,1,2,188.7,0.355399408,18.83490451,,10.07,114
SRB020,SRB,Savannah River,020,PIPA,C,LIVE,20.60,1,2,333.3,0.265225,7.957747155,,12.61,131
SRB021,SRB,Savannah River,021,PIPA,C,LIVE,19.10,1,2,286.5,0.539659763,18.83490451,,12.32,139
SRB022,SRB,Savannah River,022,PIPA,C,LIVE,12.90,1,2,130.7,0.246168639,18.83490451,,11.82,140
SRB023,SRB,Savannah River,023,PIPA,C,LIVE,11.60,1,2,105.7,0.199053254,18.83490451,,12.13,154
SRB024,SRB,Savannah River,024,PIPA,C,LIVE,21.60,1,2,366.4,0.2916,7.957747155,,19.30,144
SRB025,SRB,Savannah River,025,PIPA,C,LIVE,24.00,1,2,452.4,0.36,7.957747155,,18.54,147
SRB026,SRB,Savannah River,026,PIPA,C,LIVE,26.50,1,2,551.5,0.43890625,7.957747155,,15.61,154
SRB027,SRB,Savannah River,027,PIPA,C,LIVE,27.80,1,2,607.0,0.483025,7.957747155,,18.28,160
SRB028,SRB,Savannah River,028,PIPA,C,LIVE,24.00,1,2,452.4,0.36,7.957747155,,13.66,181
SRB029,SRB,Savannah River,029,PIPA,C,LIVE,29.60,1,2,688.1,0.5476,7.957747155,,15.17,216
SRB030,SRB,Savannah River,030,PIPA,C,LIVE,26.00,1,2,530.9,0.4225,7.957747155,,19.10,223
